# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
8.783333333333333215e+00,1.074763847908584694e+03,-6.848327581105917261e+01,3.562010451130558919e-01,-8.846384973520457606e+01,-7.452913670948406732e-01,-2.814036788556018021e+00,-1.169393526168377578e-01,9.878540194473062641e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.800000000000000711e+00,1.058393469318426924e+03,-6.849929014785816150e+01,3.367590171056554227e-01,-8.841699817802879124e+01,-9.701155921573022534e-01,-3.163950611659515300e+00,-1.089067414229974717e-01,9.868327756835942211e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.816666666666666430e+00,1.009691134746148009e+03,-6.851446042507461698e+01,3.152971420240308076e-01,-8.836520590349803683e+01,-9.601269857994659818e-01,-3.371628593933427176e+00,-9.499678242316060561e-02,9.870592201478721961e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.833333333333333925e+00,9.233623544574782045e+02,-6.852468480990859234e+01,2.941147063850417798e-01,-8.831500843369769882e+01,-7.229570292281296551e-01,-3.174885293274086084e+00,-7.105460540114327816e-02,9.889776557443369143e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.849999999999999645e+00,8.067795502713429414e+02,-6.852925236354852245e+01,2.757618514164796863e-01,-8.827280551861935010e+01,-4.079933287065041769e-01,-2.588343037879612396e+00,-4.310845569090213103e-02,9.917243209174031904e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.866666666666667140e+00,6.885376976275905463e+02,-6.853098818824592797e+01,2.612695446623603535e-01,-8.824107565490052707e+01,-1.738305382702983182e-01,-1.907787021366768698e+00,-4.241277631725265396e-02,9.936511114066149730e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.883333333333332860e+00,5.946744948411745781e+02,-6.853443758274417519e+01,2.497945470932530776e-01,-8.821799563917282683e+01,-1.802495045730033718e-01,-1.441417695769779073e+00,-8.601291857193583967e-02,9.927360521730740572e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.900000000000000355e+00,5.374571932049382212e+02,-6.854331152822841489e+01,2.389783972680419866e-01,-8.819803473825538731e+01,-3.780892310081768182e-01,-1.410797602395818862e+00,-1.735636473427527859e-01,9.892634260982161365e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.916666666666666075e+00,5.148082042045491562e+02,-6.855753590387681129e+01,2.253146328799994214e-01,-8.817202955932488351e+01,-6.205125422072503838e-01,-1.875387528693770012e+00,-2.529572616647502437e-01,9.850669500396847411e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.933333333333333570e+00,5.157287645191222509e+02,-6.857455605496166129e+01,2.071462164545282703e-01,-8.813387804310744400e+01,-8.121930783783658514e-01,-2.676237375050299239e+00,-2.512034620096312842e-01,9.827058947900972896e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.949999999999999289e+00,5.270530128562767231e+02,-6.859080803761270317e+01,1.851472811104562244e-01,-8.808272404019454882e+01,-8.932589788358669125e-01,-3.489236983888344579e+00,-1.533237960689564916e-01,9.833343338771690867e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.966666666666666785e+00,5.384391631661412703e+02,-6.860297402139107703e+01,1.607875910138278908e-01,-8.802155291304623574e+01,-7.886678515699706571e-01,-3.987874464919201500e+00,-3.652817270688277218e-02,9.855642551839816079e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.983333333333332504e+00,5.445551223985903562e+02,-6.860955676022349792e+01,1.360034024775832739e-01,-8.795919255737427989e+01,-5.512580410283394183e-01,-3.948184434287479228e+00,2.280269234366250064e-04,9.878156618913287446e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,5.447005556229478316e+02,-6.861321135087328571e+01,1.131059269781076321e-01,-8.790573912718588190e+01,-4.506049004709422601e-01,-3.302122835853771754e+00,-4.686580735067484571e-02,9.897680857368374774e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.016666666666665719e+00,5.409209785533461172e+02,-6.862004879884207753e+01,9.417690452940771784e-02,-8.786872831995972888e+01,-5.977022943713384828e-01,-2.252734712719330901e+00,-1.503149311228278162e-01,9.916561661564996299e+00,0.000000000000000000e+00,0.000000000000000000e+00
