# time,current,ang.x, ang.y, ang.z, rate.x, rate.y, rate.z, accel.total, fall time, fall current
3.016666666666666607e+00,1.074439219104385529e+03,6.865217989037998336e+01,-7.024844858219206900e-01,2.563154120292750093e+01,1.072193774040907766e+00,1.314123850609763222e+00,5.214012531335334710e-01,9.838815625105603146e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.033333333333333215e+00,1.064194727105917082e+03,6.866844925965534685e+01,-7.028739060369495473e-01,2.565354302776662365e+01,9.669789572849323278e-01,1.115791150554481970e+00,5.897295743935296874e-01,9.813229434194070677e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.049999999999999822e+00,1.027587340849318025e+03,6.868288720250251345e+01,-7.082882403021960593e-01,2.567191836156788654e+01,8.828314417724028029e-01,7.787939127140433015e-01,8.769389699133782745e-01,9.763456012178924226e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.066666666666666430e+00,9.556869325422883321e+02,6.869797384777221794e+01,-7.224314843628112381e-01,2.568718148837155368e+01,9.686698320595603651e-01,4.293160152555506315e-01,1.367720100275757078e+00,9.686394984195267455e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.083333333333333481e+00,8.499350943465123009e+02,6.871836884186825500e+01,-7.471296629598050965e-01,2.570007782890326098e+01,1.330363041192278661e+00,8.542080366908805233e-02,1.919493534544677749e+00,9.627572247694196506e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.100000000000000089e+00,7.320898054643470232e+02,6.874804498990513935e+01,-7.815193434246227033e-01,2.570972335229303241e+01,1.887295379750319579e+00,-2.802467742538252704e-01,2.329209772388058930e+00,9.632036964087207664e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.116666666666666696e+00,6.294885600328569808e+02,6.878636875960984298e+01,-8.219864392877201942e-01,2.571494913686570527e+01,2.361318921752546540e+00,-6.228983914850908521e-01,2.446237491144176879e+00,9.697212065068665510e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.133333333333333304e+00,5.594041045568883419e+02,6.882680824282999765e+01,-8.631551256234600844e-01,2.571656820863124437e+01,2.374653791678074999e+00,-7.559944977555848045e-01,2.253884168127951781e+00,9.783818039870503469e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.149999999999999911e+00,5.247930264954477479e+02,6.886249883992617526e+01,-8.975578126710199722e-01,2.571874449297457232e+01,1.974122626254934731e+00,-5.049806707353710067e-01,1.769019245531987750e+00,9.865903035355959361e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.166666666666666519e+00,5.177002697293169149e+02,6.889012534164797330e+01,-9.207882429378669853e-01,2.572525689988818343e+01,1.431110171651481355e+00,-4.127001940310182082e-03,1.226743263135817941e+00,9.913117004237973262e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.183333333333333126e+00,5.256222438681409130e+02,6.891063614881254296e+01,-9.339933784080769463e-01,2.573623133387025064e+01,9.981715957874570666e-01,4.115947558432111464e-01,8.465101852470107158e-01,9.907847457990726525e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.200000000000000178e+00,5.371616632031525569e+02,6.892644465988564662e+01,-9.423252837016604655e-01,2.574755977009222008e+01,7.299735679253398501e-01,4.288611018328498670e-01,7.062581383445294403e-01,9.861986216300804742e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.216666666666666785e+00,5.451626343357111182e+02,6.893830400651079060e+01,-9.518826532215398650e-01,2.575273205903766893e+01,5.099573798889320830e-01,-3.769568350513071570e-02,7.389595414089746850e-01,9.813280932856653038e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.233333333333333393e+00,5.472684939256765801e+02,6.894549458715145818e+01,-9.666839782604925713e-01,2.574724147607555125e+01,2.747456790215276889e-01,-7.877608783409263404e-01,8.185827681935288203e-01,9.793294655778138846e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000000e+00,5.445429276002231518e+02,6.894904091716573191e+01,-9.859193547663969159e-01,2.573240923549773740e+01,1.396203534721717210e-01,-1.357626028909237004e+00,8.212615610443463332e-01,9.809342104048020872e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.266666666666666607e+00,5.395372979785048528e+02,6.895070700026880672e+01,-1.005408994476290507e+00,2.571504898696033337e+01,1.286295577821984504e-01,-1.402235833620715022e+00,7.077763305129642912e-01,9.853842726315491518e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.283333333333333215e+00,5.346711242250581790e+02,6.895224465661380009e+01,-1.020670130263031439e+00,2.570294115531079271e+01,2.145229911633911857e-01,-9.286666154788143501e-01,5.333268375066835265e-01,9.901959683734357753e+00,0.000000000000000000e+00,0.000000000000000000e+00
